seed,learning_rate,num_cells,num_layers,embd_size,drop_prob,training_steps,valid_steps,n_max_train,n_test,init_scheme,init_scale,converged,steps_to_converge,final_train_mean_acc,final_loss,success_n,elapsed_sec,fp_row,fp_len,fp_counter_cell,fp_corr,fp_corr_sign,fp_fg_a,fp_ig_a,fp_og_a,fp_fg_b,fp_ig_b,fp_og_b,fp_code,config_id,cfg_init_scale,cfg_init_scheme,cfg_learning_rate,cfg_num_cells,cfg_num_layers
3,0.005,8,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,400,100.0,0.32675811648368835,14,23.927266597747803,8,18,0,-0.8930380940437317,-1,0.8451207876205444,0.9181395769119263,0.9114893078804016,0.8065359592437744,0.22300095856189728,0.46140214800834656,cell0_sign-1_fgH,5,1.0,pytorch_default,0.005,8,2
4,0.005,8,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,300,100.0,0.29212573170661926,12,18.203399181365967,8,18,7,0.9343308210372925,1,0.9867734909057617,0.7662389874458313,0.8508983254432678,0.9859575033187866,0.9334642887115479,0.9920431971549988,cell7_sign1_fgH,5,1.0,pytorch_default,0.005,8,2
0,0.01,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,500,100.0,0.34203100204467773,36,21.503111839294434,8,18,0,0.9358813762664795,1,0.9971885681152344,0.9636356830596924,0.9940212368965149,0.992877721786499,0.9979724884033203,0.9920938014984131,cell0_sign1_fgH,6,1.0,pytorch_default,0.01,2,1
1,0.01,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,300,100.0,0.35023608803749084,16,11.540343046188354,8,18,0,0.9382913112640381,1,0.9992072582244873,0.9486720561981201,0.9979904294013977,0.9980670213699341,0.9957906603813171,0.9968207478523254,cell0_sign1_fgH,6,1.0,pytorch_default,0.01,2,1
2,0.01,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,False,-1,96.15620422363281,0.4183567464351654,3,73.59418892860413,8,18,1,0.9140092134475708,1,0.9844363331794739,0.6657344102859497,0.9880056977272034,0.7515825629234314,0.0008379369974136353,0.9973500370979309,cell1_sign1_fgH,6,1.0,pytorch_default,0.01,2,1
3,0.01,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,700,100.0,0.2986217141151428,27,26.12939429283142,8,18,1,0.9309828877449036,1,0.9930257201194763,0.9738258123397827,0.977515459060669,0.9894841909408569,0.9979265928268433,0.9434797763824463,cell1_sign1_fgH,6,1.0,pytorch_default,0.01,2,1
4,0.01,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,250,100.0,0.4249533712863922,16,9.990267515182495,8,18,0,-0.9434301853179932,-1,0.9980013370513916,0.9207055568695068,0.7843445539474487,0.9988399744033813,0.9731800556182861,0.9687599539756775,cell0_sign-1_fgH,6,1.0,pytorch_default,0.01,2,1
0,0.01,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,False,-1,95.45454406738281,0.29362455010414124,-1,118.22678518295288,8,18,0,0.8869156241416931,1,0.9989438652992249,0.9971594214439392,0.980156421661377,0.9093323349952698,0.6105712652206421,0.36927393078804016,cell0_sign1_fgH,7,1.0,pytorch_default,0.01,2,2
1,0.01,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,1200,100.0,0.4775312542915344,11,71.33253955841064,8,18,1,0.7718912959098816,1,0.9974267482757568,0.9993879795074463,0.9995871782302856,0.5905122756958008,0.0170165803283453,0.013130593113601208,cell1_sign1_fgM,7,1.0,pytorch_default,0.01,2,2
2,0.01,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,False,-1,77.0920181274414,0.5513361692428589,-1,119.07848691940308,8,18,1,0.4127616286277771,1,0.6364433765411377,0.6470454931259155,0.0464286208152771,0.9797971844673157,0.9959986209869385,0.9996846914291382,cell1_sign1_fgM,7,1.0,pytorch_default,0.01,2,2
3,0.01,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,1100,100.0,0.39085933566093445,11,66.2071270942688,8,18,1,-0.545076847076416,-1,0.9935557842254639,0.9997339248657227,0.9983905553817749,0.045963045209646225,0.10034812986850739,0.20902159810066223,cell1_sign-1_fgL,7,1.0,pytorch_default,0.01,2,2
4,0.01,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.46700167655944824,12,12.7354576587677,8,18,0,-0.9362069368362427,-1,0.9982981085777283,0.95261549949646,0.9814611673355103,0.9957965016365051,0.9940207600593567,0.9701974987983704,cell0_sign-1_fgH,7,1.0,pytorch_default,0.01,2,2
0,0.01,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.42594513297080994,15,8.10205864906311,8,18,0,0.942403256893158,1,0.99186772108078,0.8762426972389221,0.9574022889137268,0.9825934767723083,0.9495128393173218,0.993561863899231,cell0_sign1_fgH,8,1.0,pytorch_default,0.01,4,1
1,0.01,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.343852162361145,14,8.19266676902771,8,18,0,0.9389023184776306,1,0.9960426688194275,0.8944751024246216,0.9827092289924622,0.9952216744422913,0.9773374795913696,0.9913330674171448,cell0_sign1_fgH,8,1.0,pytorch_default,0.01,4,1
2,0.01,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,250,100.0,0.32507964968681335,13,10.021545171737671,8,18,0,-0.9369468688964844,-1,0.9800382256507874,0.9204292297363281,0.9907085299491882,0.9769080877304077,0.9830796122550964,0.9971128702163696,cell0_sign-1_fgH,8,1.0,pytorch_default,0.01,4,1
3,0.01,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.3025306463241577,13,8.000263452529907,8,18,0,0.9241722822189331,1,0.9853950142860413,0.6530181765556335,0.921936571598053,0.9831054210662842,0.6540305614471436,0.9981691241264343,cell0_sign1_fgH,8,1.0,pytorch_default,0.01,4,1
4,0.01,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.2985595464706421,18,8.125429153442383,8,18,0,0.9417533874511719,1,0.9978364706039429,0.9014682769775391,0.9074875116348267,0.9989008903503418,0.9903965592384338,0.9886337518692017,cell0_sign1_fgH,8,1.0,pytorch_default,0.01,4,1
0,0.01,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.4344714879989624,15,12.734692335128784,8,18,2,0.6286437511444092,1,0.9072930812835693,0.8854977488517761,0.8280748128890991,0.7703670263290405,0.9626457095146179,0.9625170826911926,cell2_sign1_fgH,9,1.0,pytorch_default,0.01,4,2
1,0.01,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,500,100.0,0.34750065207481384,12,32.972710371017456,8,18,0,0.5844745635986328,1,0.9684931635856628,0.9788453578948975,0.9813433289527893,0.864280641078949,0.8299757838249207,0.5317400693893433,cell0_sign1_fgH,9,1.0,pytorch_default,0.01,4,2
2,0.01,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.3750721514225006,14,12.807157754898071,8,18,1,0.5891299247741699,1,0.939079225063324,0.40904417634010315,0.7701536417007446,0.7137313485145569,0.7507331967353821,0.8731261491775513,cell1_sign1_fgH,9,1.0,pytorch_default,0.01,4,2
3,0.01,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,450,100.0,0.26268666982650757,21,27.65727210044861,8,18,1,0.93989098072052,1,0.9987709522247314,0.8902736306190491,0.9491609334945679,0.9972672462463379,0.9710172414779663,0.9414626359939575,cell1_sign1_fgH,9,1.0,pytorch_default,0.01,4,2
4,0.01,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.40140649676322937,14,12.67919635772705,8,18,0,0.9364306330680847,1,0.9987499713897705,0.9226113557815552,0.92010498046875,0.9880231022834778,0.8410701155662537,0.9331667423248291,cell0_sign1_fgH,9,1.0,pytorch_default,0.01,4,2
0,0.01,8,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.368032842874527,12,6.615669012069702,8,18,6,-0.9366392493247986,-1,0.969214916229248,0.7953790426254272,0.9600464701652527,0.8662251234054565,0.6897186040878296,0.9818183183670044,cell6_sign-1_fgH,10,1.0,pytorch_default,0.01,8,1
1,0.01,8,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.2816097140312195,16,6.567834854125977,8,18,0,-0.9391335248947144,-1,0.9819628000259399,0.9239667654037476,0.9836603403091431,0.9958850741386414,0.9675782918930054,0.9954495429992676,cell0_sign-1_fgH,10,1.0,pytorch_default,0.01,8,1
2,0.01,8,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.34297657012939453,13,8.432990074157715,8,18,0,-0.9312663674354553,-1,0.9366946220397949,0.8899441361427307,0.9868913888931274,0.715818464756012,0.8192811012268066,0.8983584642410278,cell0_sign-1_fgH,10,1.0,pytorch_default,0.01,8,1
3,0.01,8,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.3683890402317047,13,6.222377300262451,8,18,3,0.932708203792572,1,0.9914999008178711,0.8996199369430542,0.9401944875717163,0.9837723970413208,0.7402507066726685,0.9977752566337585,cell3_sign1_fgH,10,1.0,pytorch_default,0.01,8,1
4,0.01,8,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.27659621834754944,12,6.257076025009155,8,18,5,0.9092447757720947,1,0.9082668423652649,0.8702380657196045,0.95958411693573,0.5872734785079956,0.9753423929214478,0.9899196624755859,cell5_sign1_fgM,10,1.0,pytorch_default,0.01,8,1
0,0.01,8,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.38477107882499695,12,12.857641220092773,8,18,0,0.7361202836036682,1,0.931945264339447,0.7307101488113403,0.8989971280097961,0.8340432643890381,0.9870845675468445,0.96967613697052,cell0_sign1_fgH,11,1.0,pytorch_default,0.01,8,2
1,0.01,8,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.2707609534263611,15,10.045674085617065,8,18,4,-0.7796509265899658,-1,0.8622386455535889,0.9497616291046143,0.5916325449943542,0.9165036082267761,0.1307760626077652,0.8080936670303345,cell4_sign-1_fgH,11,1.0,pytorch_default,0.01,8,2
2,0.01,8,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.27677056193351746,15,12.950594902038574,8,18,3,-0.9284019470214844,-1,0.9336270093917847,0.8209834098815918,0.8710044622421265,0.8229033350944519,0.29142892360687256,0.890213131904602,cell3_sign-1_fgH,11,1.0,pytorch_default,0.01,8,2
3,0.01,8,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,250,100.0,0.45650824904441833,20,15.892308235168457,8,18,1,-0.9140198826789856,-1,0.9384713768959045,0.6022517681121826,0.9227502942085266,0.6627988815307617,0.5359939336776733,0.9128000140190125,cell1_sign-1_fgM,11,1.0,pytorch_default,0.01,8,2
4,0.01,8,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.31244510412216187,10,9.601788520812988,8,18,7,0.9382436275482178,1,0.9581446647644043,0.584753692150116,0.6897830367088318,0.9297252893447876,0.9424557685852051,0.9837864637374878,cell7_sign1_fgH,11,1.0,pytorch_default,0.01,8,2
0,0.05,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.3791661858558655,45,6.268931865692139,8,18,0,0.9411603212356567,1,0.9972562789916992,0.9826836585998535,0.9963809251785278,0.9990259408950806,0.9995875358581543,0.9947845339775085,cell0_sign1_fgH,12,1.0,pytorch_default,0.05,2,1
1,0.05,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.3364342153072357,14,4.29379940032959,8,18,1,0.9368361234664917,1,0.999428391456604,0.9263516664505005,0.9998680353164673,0.9984551668167114,0.9929181337356567,0.9964370727539062,cell1_sign1_fgH,12,1.0,pytorch_default,0.05,2,1
2,0.05,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,False,-1,94.64104461669922,0.3229362964630127,1,74.4045979976654,8,18,1,0.8894734978675842,1,0.9901465177536011,0.3098049759864807,0.07434449344873428,0.7055423855781555,0.00046082938206382096,0.9969645142555237,cell1_sign1_fgH,12,1.0,pytorch_default,0.05,2,1
3,0.05,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.4333186149597168,12,6.054243326187134,8,18,1,0.927570104598999,1,0.9946897625923157,0.9804564714431763,0.990929126739502,0.9843595027923584,0.9947394132614136,0.9428480863571167,cell1_sign1_fgH,12,1.0,pytorch_default,0.05,2,1
4,0.05,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,300,100.0,0.33444687724113464,17,11.555737495422363,8,18,0,-0.9417756199836731,-1,0.9973548650741577,0.7793476581573486,0.1031576544046402,0.9866657257080078,0.6922149062156677,0.9914249777793884,cell0_sign-1_fgH,12,1.0,pytorch_default,0.05,2,1
0,0.05,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.5914671421051025,10,9.564542531967163,8,18,1,-0.8334717750549316,-1,0.9381539821624756,0.9999668002128601,0.00011503438872750849,0.5180625319480896,0.080408975481987,0.9849960803985596,cell1_sign-1_fgM,13,1.0,pytorch_default,0.05,2,2
1,0.05,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.44733598828315735,10,12.473063468933105,8,18,0,0.5886003375053406,1,0.9946620464324951,0.999646782875061,0.9994252920150757,0.19975736737251282,0.26905304193496704,0.20127558708190918,cell0_sign1_fgL,13,1.0,pytorch_default,0.05,2,2
2,0.05,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,False,-1,90.06116485595703,0.379612535238266,-1,117.31031107902527,8,18,0,0.4117949903011322,1,0.7925459146499634,0.20646613836288452,0.21910250186920166,0.8457438945770264,0.9859945774078369,0.9988080859184265,cell0_sign1_fgH,13,1.0,pytorch_default,0.05,2,2
3,0.05,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.4298585057258606,12,12.594837427139282,8,18,0,0.452508807182312,1,0.8791250586509705,0.9859075546264648,0.999717116355896,0.000863101682625711,0.6205824613571167,0.000508622732013464,cell0_sign1_fgL,13,1.0,pytorch_default,0.05,2,2
4,0.05,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.38217970728874207,14,6.747305631637573,8,18,0,-0.9395290017127991,-1,0.9995470643043518,0.8976995944976807,0.9794886112213135,0.999545156955719,0.999969482421875,0.9995368719100952,cell0_sign-1_fgH,13,1.0,pytorch_default,0.05,2,2
0,0.05,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.28077155351638794,18,6.21504545211792,8,18,0,0.9426769614219666,1,0.9972584247589111,0.9199221134185791,0.20333647727966309,0.9840430021286011,0.8270438313484192,0.9977191686630249,cell0_sign1_fgH,14,1.0,pytorch_default,0.05,4,1
1,0.05,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.3326769173145294,15,4.3250572681427,8,18,0,0.9392830729484558,1,0.9992249011993408,0.9302443861961365,0.9960790276527405,0.9980120658874512,0.9990268349647522,0.9983506798744202,cell0_sign1_fgH,14,1.0,pytorch_default,0.05,4,1
2,0.05,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.3560556173324585,10,6.266885280609131,8,18,3,-0.8880001306533813,-1,0.978030264377594,0.9984293580055237,0.9708340764045715,0.9528861045837402,0.9584850668907166,0.9947893023490906,cell3_sign-1_fgH,14,1.0,pytorch_default,0.05,4,1
3,0.05,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.3076328933238983,11,4.507424354553223,8,18,0,0.9222509860992432,1,0.9752876162528992,0.6629501581192017,0.5565148591995239,0.9572266936302185,0.5272453427314758,0.9997897744178772,cell0_sign1_fgH,14,1.0,pytorch_default,0.05,4,1
4,0.05,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.38217538595199585,20,4.254627704620361,8,18,2,-0.9382359981536865,-1,0.9822378158569336,0.9650288820266724,0.9579688310623169,0.9912385940551758,0.9835139513015747,0.9962533712387085,cell2_sign-1_fgH,14,1.0,pytorch_default,0.05,4,1
0,0.05,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.3526611030101776,11,6.838656902313232,8,18,3,-0.619255781173706,-1,0.9694663882255554,0.9752398729324341,0.9900460839271545,0.13765878975391388,0.7345277667045593,0.2112649381160736,cell3_sign-1_fgL,15,1.0,pytorch_default,0.05,4,2
1,0.05,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,200,100.0,0.33877497911453247,11,12.756333589553833,8,18,0,0.8228800892829895,1,0.9840378761291504,0.97797030210495,0.5259605646133423,0.8152716755867004,0.7500078082084656,0.09075895696878433,cell0_sign1_fgH,15,1.0,pytorch_default,0.05,4,2
2,0.05,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.4249994456768036,16,9.756582498550415,8,18,1,0.9001837968826294,1,0.9953889846801758,0.46429041028022766,0.001978969434276223,0.6526259779930115,0.06992362439632416,0.9336977005004883,cell1_sign1_fgM,15,1.0,pytorch_default,0.05,4,2
3,0.05,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,250,100.0,0.4143041670322418,21,16.036853313446045,8,18,0,-0.9438273310661316,-1,0.9996428489685059,0.9639426469802856,0.9887021780014038,0.9980721473693848,0.9999455213546753,0.9737658500671387,cell0_sign-1_fgH,15,1.0,pytorch_default,0.05,4,2
4,0.05,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.421174019575119,14,6.642095327377319,8,18,0,0.9419643878936768,1,0.9999281764030457,0.9280549883842468,0.0014412361197173595,0.994701087474823,0.9895603656768799,0.9968190789222717,cell0_sign1_fgH,15,1.0,pytorch_default,0.05,4,2
0,0.05,8,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.21534675359725952,28,4.534913063049316,8,18,6,-0.9440609812736511,-1,0.9927085638046265,0.9860944747924805,0.9906095862388611,0.995864748954773,0.9495707154273987,0.9988017082214355,cell6_sign-1_fgH,16,1.0,pytorch_default,0.05,8,1
1,0.05,8,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,50,100.0,0.2736039161682129,17,2.4245052337646484,8,18,0,-0.9406101703643799,-1,0.9724419116973877,0.9660457968711853,0.9924079179763794,0.9991233348846436,0.9978359937667847,0.99952632188797,cell0_sign-1_fgH,16,1.0,pytorch_default,0.05,8,1
2,0.05,8,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.2953246235847473,14,4.381922245025635,8,18,7,0.9364413022994995,1,0.9948503971099854,0.9558629989624023,0.9084417223930359,0.9882832765579224,0.9927635192871094,0.9993011355400085,cell7_sign1_fgH,16,1.0,pytorch_default,0.05,8,1
3,0.05,8,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,250,100.0,0.38271811604499817,16,9.788853406906128,8,18,7,-0.9161457419395447,-1,0.9851589202880859,0.8494058847427368,0.05234476551413536,0.5533862113952637,0.005943484604358673,0.9948726892471313,cell7_sign-1_fgM,16,1.0,pytorch_default,0.05,8,1
4,0.05,8,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.29841697216033936,14,4.303127765655518,8,18,1,-0.9435014724731445,-1,0.9993112087249756,0.8847900629043579,0.22474095225334167,0.9861539602279663,0.8644235134124756,0.9947287440299988,cell1_sign-1_fgH,16,1.0,pytorch_default,0.05,8,1
0,0.05,8,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.26520273089408875,19,6.668410539627075,8,18,1,0.8577736020088196,1,0.9919836521148682,0.8999537229537964,0.9377177953720093,0.5460492372512817,0.6159253716468811,0.9193892478942871,cell1_sign1_fgM,17,1.0,pytorch_default,0.05,8,2
1,0.05,8,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,50,100.0,0.3611137568950653,16,3.6133172512054443,8,18,4,-0.8977087736129761,-1,0.9422264099121094,0.9824920892715454,0.7338922023773193,0.6474118828773499,0.019746022298932076,0.5675818920135498,cell4_sign-1_fgM,17,1.0,pytorch_default,0.05,8,2
2,0.05,8,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.2761070728302002,16,9.617048025131226,8,18,7,0.9410648345947266,1,0.9990013837814331,0.8926383256912231,0.9919685125350952,0.9981948733329773,0.9960417151451111,0.9986035227775574,cell7_sign1_fgH,17,1.0,pytorch_default,0.05,8,2
3,0.05,8,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,50,100.0,0.31986042857170105,26,3.686830997467041,8,18,0,-0.9172022342681885,-1,0.9881869554519653,0.995617151260376,0.9666883945465088,0.8357216715812683,0.24811147153377533,0.03694119304418564,cell0_sign-1_fgH,17,1.0,pytorch_default,0.05,8,2
4,0.05,8,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.2874276638031006,28,6.663852691650391,8,18,1,-0.9421290159225464,-1,0.9967911839485168,0.987993597984314,0.931210994720459,0.9997420310974121,0.985340416431427,0.9994354248046875,cell1_sign-1_fgH,17,1.0,pytorch_default,0.05,8,2
0,0.1,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,350,100.0,0.3110727071762085,91,13.554807662963867,8,18,0,0.9174733757972717,1,0.911084771156311,0.9981510639190674,0.9865643978118896,0.9951111078262329,0.9997597932815552,0.9995737671852112,cell0_sign1_fgH,18,1.0,pytorch_default,0.1,2,1
1,0.1,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.33742958307266235,11,6.162948846817017,8,18,1,0.9363667964935303,1,0.996496319770813,0.9986212849617004,0.9999828338623047,0.987625002861023,0.9988253116607666,0.9986607432365417,cell1_sign1_fgH,18,1.0,pytorch_default,0.1,2,1
2,0.1,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,False,-1,94.60662078857422,0.4356417953968048,2,77.21942591667175,8,18,1,0.8219740390777588,1,0.9987297654151917,0.9999930262565613,0.9903271794319153,0.7051565647125244,0.11666379123926163,0.8492279052734375,cell1_sign1_fgH,18,1.0,pytorch_default,0.1,2,1
3,0.1,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,False,-1,90.81873321533203,0.43143168091773987,0,74.20246529579163,8,18,1,0.5177387595176697,1,0.771989643573761,0.9833801984786987,0.9827713966369629,7.333583766921947e-07,3.996437512518436e-13,3.2471163535774394e-08,cell1_sign1_fgL,18,1.0,pytorch_default,0.1,2,1
4,0.1,2,1,4,0.1,2000,50,10,100,pytorch_default,1.0,False,-1,94.60662078857422,0.3921326696872711,2,74.91382336616516,8,18,0,-0.8883658051490784,-1,0.9766019582748413,0.39555296301841736,0.07278133183717728,0.7050075531005859,0.001486593042500317,0.9947230219841003,cell0_sign-1_fgH,18,1.0,pytorch_default,0.1,2,1
0,0.1,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,False,-1,94.60662078857422,0.31634485721588135,2,120.0810317993164,8,18,0,0.4717702865600586,1,0.9419550895690918,0.9991097450256348,0.7569334506988525,0.16646958887577057,0.8545640707015991,0.032485879957675934,cell0_sign1_fgL,19,1.0,pytorch_default,0.1,2,2
1,0.1,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,400,100.0,0.43544554710388184,18,24.175238132476807,8,18,1,0.5949923992156982,1,0.999964714050293,0.999858021736145,0.9999874830245972,1.4224204278434627e-05,0.000250962155405432,4.29342981078662e-05,cell1_sign1_fgL,19,1.0,pytorch_default,0.1,2,2
2,0.1,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,False,-1,88.95923614501953,0.3907715380191803,-1,118.09726762771606,8,18,0,0.4167174696922302,1,0.8655359745025635,0.12908092141151428,0.11160922050476074,0.8813123106956482,0.9964883327484131,0.9999685287475586,cell0_sign1_fgH,19,1.0,pytorch_default,0.1,2,2
3,0.1,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,150,100.0,0.37982049584388733,19,9.468387126922607,8,18,0,0.47731101512908936,1,0.997688889503479,0.9502411484718323,0.9958752393722534,0.016734156757593155,0.9914799928665161,0.6916767358779907,cell0_sign1_fgL,19,1.0,pytorch_default,0.1,2,2
4,0.1,2,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,450,100.0,0.41087061166763306,11,27.249900341033936,8,18,0,-0.4832841455936432,-1,0.9950675368309021,0.16672535240650177,0.02932836301624775,0.9999955892562866,0.0005948409670963883,0.994335412979126,cell0_sign-1_fgH,19,1.0,pytorch_default,0.1,2,2
0,0.1,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,1450,100.0,0.3346347510814667,10,54.245797634124756,8,18,2,0.9143573045730591,1,0.8884660005569458,0.8715787529945374,0.9887905716896057,0.5099673271179199,0.3093734681606293,0.9718773365020752,cell2_sign1_fgM,20,1.0,pytorch_default,0.1,4,1
1,0.1,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,50,100.0,0.3238583207130432,14,2.426586151123047,8,18,0,0.939279317855835,1,0.995532751083374,0.9996228814125061,0.9998065233230591,0.9934512376785278,0.9999511241912842,0.9994821548461914,cell0_sign1_fgH,20,1.0,pytorch_default,0.1,4,1
2,0.1,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,550,100.0,0.316238135099411,14,21.257498502731323,8,18,2,0.9208601713180542,1,0.9920326471328735,0.9999942779541016,0.9996168613433838,0.9833500385284424,0.998212993144989,0.9983726143836975,cell2_sign1_fgH,20,1.0,pytorch_default,0.1,4,1
3,0.1,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,400,100.0,0.28453996777534485,39,15.578566312789917,8,18,1,0.941339373588562,1,0.9956703186035156,0.9815520644187927,0.9850294589996338,0.9999680519104004,0.9979614615440369,0.520679771900177,cell1_sign1_fgH,20,1.0,pytorch_default,0.1,4,1
4,0.1,4,1,4,0.1,2000,50,10,100,pytorch_default,1.0,True,350,100.0,0.2945673167705536,23,16.447018146514893,8,18,3,0.9431922435760498,1,0.9708324670791626,0.9535278677940369,0.8444377779960632,0.9987790584564209,0.9993209838867188,0.9977001547813416,cell3_sign1_fgH,20,1.0,pytorch_default,0.1,4,1
0,0.1,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.2772403061389923,82,6.724948883056641,8,18,3,-0.9427778720855713,-1,0.9973599314689636,0.9997802972793579,0.8572160601615906,0.9997487664222717,0.9923120737075806,0.9640679955482483,cell3_sign-1_fgH,21,1.0,pytorch_default,0.1,4,2
1,0.1,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,300,100.0,0.2632312476634979,14,18.592606782913208,8,18,1,-0.5913988947868347,-1,0.9897440671920776,0.9989014863967896,0.99817955493927,0.0005637757130898535,0.002310779644176364,0.0019338694401085377,cell1_sign-1_fgL,21,1.0,pytorch_default,0.1,4,2
2,0.1,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,100,100.0,0.2734324634075165,100,6.759941577911377,8,18,2,0.5289947986602783,1,0.9703420400619507,0.9283528327941895,0.9997080564498901,0.00011574086238397285,0.8798556327819824,0.0023976259399205446,cell2_sign1_fgL,21,1.0,pytorch_default,0.1,4,2
3,0.1,4,2,4,0.1,2000,50,10,100,pytorch_default,1.0,True,500,100.0,0.2883065342903137,25,29.95103931427002,8,18,2,-0.6624581813812256,-1,0.9979295134544373,0.9919155836105347,0.9971184730529785,6.0637114074779674e-05,0.9999365210533142,0.9957607388496399,cell2_sign-1_fgL,21,1.0,pytorch_default,0.1,4,2
